<<<<<<< HEAD
﻿ID,Adhigaram_ID,Paal,Iyal,Adhigaram,Kural,Transliteration,Vilakam,en_translation,Chapter,,Athigaram,
256,26,அறத்துப்பால்,துறவறவியல்,புலான்மறுத்தல் ,தினற்பொருட்டால் கொல்லாது உலகெனின் யாரும் விலைப்பொருட்டால் ஊன்றருவா ரில்.,Thinarporuttaal Kollaadhu  Ulakenin  Yaarum  Vilaipporuttaal  Oondraruvaa  Ril,"புலால் உண்பதற்காக உலகினர் உயிர்களைக் கொல்லாதிருப்பின், புலால் விற்பனை செய்யும் தொழிலை எவரும் மேற்கொள்ள மாட்டார்","'We eat the slain,' you say, by us no living creatures die;  Who'd kill and sell, I pray, if none came there the flesh to buy",அறத்துப்பால்,,புலால் மறுத்தல்,
257,26,அறத்துப்பால்,துறவறவியல்,புலான்மறுத்தல் ,உண்ணாமை வேண்டும் புலாஅல் பிறிதொன்றன் புண்ணது உணர்வார்ப் பெறின்.,Unnaamai Ventum  Pulaaal  Piridhondran  Punnadhu  Unarvaarp  Perin,புலால் என்பது வேறோர் உயிரின் உடற்புண் என்பதை உணர்ந்தோர் அதனை உண்ணாமல் இருக்கவேண்டும்,"With other beings' ulcerous wounds their hunger they appease;  If this they felt, desire to eat must surely cease",அறத்துப்பால்,,புலால் மறுத்தல்,
258,26,அறத்துப்பால்,துறவறவியல்,புலான்மறுத்தல் ,செயிரின் தலைப்பிரிந்த காட்சியார் உண்ணார் உயிரின் தலைப்பிரிந்த ஊன்.,Seyirin Thalaippirindha  Kaatchiyaar  Unnaar  Uyirin  Thalaippirindha  Oon,"மாசற்ற மதியுடையோர், ஓர் உயிரைப் பிரித்து அதன் ஊனை உண்ண மாட்டார்கள்","Whose souls the vision pure and passionless perceive,  Eat not the bodies men of life bereave",அறத்துப்பால்,,புலால் மறுத்தல்,
259,26,அறத்துப்பால்,துறவறவியல்,புலான்மறுத்தல் ,அவிசொரிந் தாயிரம் வேட்டலின் ஒன்றன் உயிர்செகுத் துண்ணாமை நன்று.,Avisorin Thaayiram  Vettalin  Ondran  Uyirsekuth  Thunnaamai  Nandru,நெய் போன்ற பொருள்களைத் தீயிலிட்டு ஆயிரம் வேள்விகளை நடத்துவதைவிட உண்பதற்காக ஓர் உயிரைப் போக்காமலிருப்பது நல்லது,"Than thousand rich oblations, with libations rare,  Better the flesh of slaughtered beings not to share",அறத்துப்பால்,,புலால் மறுத்தல்,
260,26,அறத்துப்பால்,துறவறவியல்,புலான்மறுத்தல் ,கொல்லான் புலாலை மறுத்தானைக் கைகூப்பி எல்லா உயிருந் தொழும்.,Kollaan Pulaalai  Maruththaanaik  Kaikooppi  Ellaa  Uyirun  Thozhum,"புலால் உண்ணாதவர்களையும், அதற்காக உயிர்களைக் கொல்லாதவர்களையும் எல்லா உயிரினங்களும் வணங்கி வாழ்த்தும்","Who slays nought,- flesh rejects- his feet before  All living things with clasped hands adore",அறத்துப்பால்,,புலால் மறுத்தல்,
261,27,அறத்துப்பால்,துறவறவியல்,தவம் ,உற்றநோய் நோன்றல் உயிர்க்குறுகண் செய்யாமை அற்றே தவத்திற் குரு.,Utranoi Nondral  Uyirkkurukan  Seyyaamai  Atre  Thavaththir  Kuru,"எதையும் தாங்கும் இதயத்தைப் பெற்றிருப்பதும், எந்த உயிருக்கும் தீங்கு செய்யாமல் இருப்பதும்தான் ஹஹதவம்'' என்று கூறப்படும்","To bear due penitential pains, while no offence  He causes others, is the type of 'penitence'",அறத்துப்பால்,,தவம்,
262,27,அறத்துப்பால்,துறவறவியல்,தவம் ,தவமும் தவமுடையார்க்கு ஆகும் அதனை அஃதிலார் மேற்கொள் வது.,Thavamum Thavamutaiyaarkku  Aakum  Adhanai  Aqdhilaar  Merkol  Vadhu,"உறுதிப்பாடும், மன அடக்கமும் உடையவருக்கே தவத்தின் பெருமை வாய்க்கும் எனவே கட்டுப்பாடான ஒழுக்கம் இல்லாதவர்கள், தவத்தை மேற்கொள்வது வீண் செயலேயாகும்","To 'penitents' sincere avails their 'penitence';  Where that is not, 'tis but a vain pretence",அறத்துப்பால்,,தவம்,
263,27,அறத்துப்பால்,துறவறவியல்,தவம் ,துறந்தார்க்குத் துப்புரவு வேண்டி மறந்தார்கொல் மற்றை யவர்கள் தவம்.,Thurandhaarkkuth Thuppuravu  Venti  Marandhaarkol  Matrai  Yavarkal  Thavam,துறவிகளுக்குத் துணை நிற்க விரும்புகிறோம் என்பதற்காகத் தாங்கள் கடைப்பிடிக்க வேண்டிய தவ ஒழுக்கத்தை மற்றவர்கள் மறந்து விடக் கூடாது,Have other men forgotten 'penitence' who strive  To earn for penitents the things by which they live,அறத்துப்பால்,,தவம்,
264,27,அறத்துப்பால்,துறவறவியல்,தவம் ,ஒன்னார்த் தெறலும் உவந்தாரை ஆக்கலும் எண்ணின் தவத்தான் வரும்.,Onnaarth Theralum  Uvandhaarai  Aakkalum  Ennin  Thavaththaan  Varum,"மன உறுதியும் கட்டுப்பாடும் கொண்டு தவமென்னும் நோன்பு வலிமையுடையதாக அமைந்தால்தான், எண்ணிய மாத்திரத்தில் பகைவரை வீழ்த்தவும் நண்பரைக் காக்கவும் முடியும்","Destruction to his foes, to friends increase of joy  The 'penitent' can cause, if this his thoughts employ",அறத்துப்பால்,,தவம்,
265,27,அறத்துப்பால்,துறவறவியல்,தவம் ,வேண்டிய வேண்டியாங் கெய்தலால் செய்தவம் ஈண்டு முயலப் படும்.,Ventiya Ventiyaang  Keydhalaal  Seydhavam  Eentu  Muyalap  Patum,"உறுதிமிக்க நோன்பினால் விரும்பியதை விரும்பியவாறு அடைய முடியுமாதலால், அது விரைந்து முயன்று செய்யப்படுவதாகும்","That what they wish may, as they wish, be won,  By men on earth are works of painful 'penance' done",அறத்துப்பால்,,தவம்,
266,27,அறத்துப்பால்,துறவறவியல்,தவம் ,தவஞ்செய்வார் தங்கருமஞ் செய்வார்மற் றல்லார் அவஞ்செய்வார் ஆசையுட் பட்டு.,Thavanj Cheyvaar  Thangarumanj  Cheyvaarmar  Rallaar  Avanjeyvaar  Aasaiyut  Pattu,"அடக்கமும், அன்பு நெறியும், துன்பங்களைத் தாங்கும் பொறுமையும் வாய்ந்த தவம் மேற்கொண்டவர்கள் மட்டுமே தமது கடமையைச் செய்பவர்கள்; அதற்கு மாறானவர்கள், ஆசையால் அலைக்கழிக்கப்பட்டு வீணான செயல்களில் ஈடுபடுபவர்கள்","Who works of 'penance' do, their end attain,  Others in passion's net enshared, toil but in vain",அறத்துப்பால்,,தவம்,
267,27,அறத்துப்பால்,துறவறவியல்,தவம் ,சுடச்சுடரும் பொன்போல் ஒளிவிடும் துன்பஞ் சுடச்சுட நோற்கிற் பவர்க்கு.,Sutachchutarum Ponpol  Olivitum  Thunpanjjch  Utachchuta  Norkir  Pavarkku,தம்மைத் தாமே வருத்திக் கொண்டு ஒரு குறிக்கோளுக்காக நோன்பு நோற்பவர்களை எந்தத் துன்பங்கள் தாக்கினாலும் அவர்கள் சுடச்சுட ஒளிவிடும் பொன்னைப் போல் புகழ் பெற்றே உயர்வார்கள்,"The hotter glows the fining fire, the gold the brighter shines;  The pain of penitence, like fire, the soul of man refines",அறத்துப்பால்,,தவம்,
268,27,அறத்துப்பால்,துறவறவியல்,தவம் ,தன்னுயிர் தான்அறப் பெற்றானை ஏனைய மன்னுயி ரெல்லாந் தொழும்.,Thannuyir Thaanarap  Petraanai  Enaiya  Mannuyi  Rellaan  Thozhum,"ஹஹதனது உயிர்'' என்கிற பற்றும், ஹஹதான்'' என்கிற செருக்கும் கொள்ளாதவர்களை உலகம் புகழ்ந்து பாராட்டும்","Who gains himself in utter self-control,  Him worships every other living soul",அறத்துப்பால்,,தவம்,
269,27,அறத்துப்பால்,துறவறவியல்,தவம் ,கூற்றம் குதித்தலும் கைகூடும் நோற்றலின் ஆற்றல் தலைப்பட் டவர்க்குல்.,Kootram Kudhiththalum  Kaikootum  Notralin  Aatral  Thalaippat  Tavarkkul,எத்தனைத் துன்பங்கள் வரினும் தாங்கிக் குறிக்கோளில் உறுதியாக நிற்கும் ஆற்றலுடையவர்கள் சாவையும் வென்று வாழ்வார்கள்,"E'en over death the victory he may gain,  If power by penance won his soul obtain",அறத்துப்பால்,,தவம்,
270,27,அறத்துப்பால்,துறவறவியல்,தவம் ,இலர்பல ராகிய காரணம் நோற்பார் சிலர்பலர் நோலா தவர்.,Ilarpala Raakiya  Kaaranam  Norpaar  Silarpalar  Nolaa  Thavar,"ஆற்றலற்றவர்கள் பலராக இருப்பதற்குக் காரணம், மன உறுதி கொண்டவர் சிலராக இருப்பதும், உறுதியற்றவர் பலராக இருப்பதும் தான்","The many all things lack! The cause is plain,  The 'penitents' are few The many shun such pain",அறத்துப்பால்,,தவம்,
271,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,வஞ்ச மனத்தான் படிற்றொழுக்கம் பூதங்கள் ஐந்தும் அகத்தே நகும்.,Vanja Manaththaan  Patitrozhukkam  Poodhangal  Aindhum  Akaththe  Nakum,"ஒழுக்க சீலரைப் போல உலகத்தை ஏமாற்றும் வஞ்சகரைப் பார்த்து அவரது உடலில் கலந்துள்ள நிலம், நீர், தீ, காற்று, வெளி எனப்படும் பஞ்சபூதங்களும் தமக்குள் சிரித்துக் கொள்ளும்","Who with deceitful mind in false way walks of covert sin,  The five-fold elements his frame compose, decide within",அறத்துப்பால்,,கூடா ஒழுக்கம்,
272,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,வானுயர் தோற்றம் எவன்செய்யும் தன்னெஞ்சம் தான்அறி குற்றப் படின்.,Vaanuyar Thotram  Evanseyyum  Thannenjam  Thaanari  Kutrap  Patin,"தன் மனத்திற்குக் குற்றம் என்று தெரிந்தும்கூட அதைச் செய்பவர், துறவுக்கோலம் பூண்டிருப்பதால் எந்தப் பயனும் இல்லை","What gain, though virtue's semblance high as heaven his fame exalt,  If heart dies down through sense of self-detected fault",அறத்துப்பால்,,கூடா ஒழுக்கம்,
273,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,வலியில் நிலைமையான் வல்லுருவம் பெற்றம் புலியின்தோல் போர்த்துமேய்ந் தற்று.,Valiyil Nilaimaiyaan  Valluruvam  Petram  Puliyindhol  Porththumeyn  Thatru,"மனத்தை அடக்க முடியாதவர் துறவுக்கோலம் பூணுவது, பசு ஒன்று புலித்தோலைப் போர்த்திக் கொண்டு பயிரை மேய்வது போன்றதாகும்","As if a steer should graze wrapped round with tiger's skin,  Is show of virtuous might when weakness lurks within",அறத்துப்பால்,,கூடா ஒழுக்கம்,
274,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,தவமறைந்து அல்லவை செய்தல் புதல்மறைந்து வேட்டுவன் புள்சிமிழ்த் தற்று.,Thavamaraindhu Allavai  Seydhal  Pudhalmaraindhu  Vettuvan  Pulsimizhth  Thatru,"புதரில் மறைந்து கொண்டு வேடன் பறவைகளைக் கண்ணி வைத்துப் பிடிப்பதற்கும், தவக்கோலத்தில் இருப்பவர்கள் தகாத செயல்களில் ஈடுபடுவதற்கும் வேறுபாடு இல்லை","'Tis as a fowler, silly birds to snare, in thicket lurks  When, clad in stern ascetic garb, one secret evil works",அறத்துப்பால்,,கூடா ஒழுக்கம்,
275,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,பற்றற்றேம் என்பார் படிற்றொழுக்கம் எற்றெற்றென்று ஏதம் பலவுந் தரும்.,Patratrem Enpaar  Patitrozhukkam  Etretrendru  Edham  Palavun  Tharum,"எத்தகைய செயல் புரிந்துவிட்டோம் என்று தமக்குத் தாமே வருந்த வேண்டிய துன்பம், பற்றுகளை விட்டு விட்டதாகப் பொய்கூறி, உலகை ஏமாற்றுவோர்க்கு வந்து சேரும்","'Our souls are free,' who say, yet practise evil secretly,  'What folly have we wrought!' by many shames o'er-whelmed, shall cry",அறத்துப்பால்,,கூடா ஒழுக்கம்,
276,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,நெஞ்சின் துறவார் துறந்தார்போல் வஞ்சித்து வாழ்வாரின் வன்கணார் இல்.,Nenjin Thuravaar  Thurandhaarpol  Vanjiththu  Vaazhvaarin  Vankanaar  Il,உண்மையிலேயே மனதாரப் பற்றுகளைத் துறக்காமல் துறந்தவரைப் போல் வாழ்கின்ற வஞ்சகர்களைவிட இரக்கமற்றவர் யாருமில்லை,"In mind renouncing nought, in speech renouncing every tie,  Who guileful live,- no men are found than these of 'harder eye'",அறத்துப்பால்,,கூடா ஒழுக்கம்,
277,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,புறங்குன்றி கண்டனைய ரேனும் அகங்குன்றி முக்கிற் கரியார் உடைத்து.,Purangundri Kantanaiya  Renum  Akangundri  Mukkir  Kariyaar  Utaiththu,"வெளித்தோற்றத்துக்குக் குன்றிமணி போல் சிவப்பாக இருந்தாலும், குன்றிமணியின் முனைபோலக் கறுத்த மனம் படைத்தவர்களும் உலகில் உண்டு","Outward, they shine as 'kunri' berry's scarlet bright;  Inward, like tip of 'kunri' bead, as black as night",அறத்துப்பால்,,கூடா ஒழுக்கம்,
278,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,மனத்தது மாசாக மாண்டார் நீராடி மறைந்தொழுகு மாந்தர் பலர்.,Manaththadhu Maasaaka  Maantaar  Neeraati  Maraindhozhuku  Maandhar  Palar,"நீருக்குள் மூழ்கியோர் தம்மை மறைத்துக் கொள்வது போல, மாண்புடையோர் எனும் பெயருக்குள் தம்மை மறைத்துக்கொண்டு மனத்தில் மாசுடையோர் பலர் உலவுகின்றனர்","Many wash in hollowed waters, living lives of hidden shame;  Foul in heart, yet high upraised of men in virtuous fame",அறத்துப்பால்,,கூடா ஒழுக்கம்,
279,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,கணைகொடிது யாழ்கோடு செவ்விதுஆங் கன்ன வினைபடு பாலால் கொளல்.,Kanaikotidhu Yaazhkotu  Sevvidhuaang  Kanna  Vinaipatu  Paalaal  Kolal,"நேராகத் தோன்றும் அம்பு, கொலைச் செயல் புரியும் வளைந்து தோன்றும் யாழ், இசை, இன்பம் பயக்கும் அது போலவே மக்களின் பண்புகளையும் அவர்களது செயலால் மட்டுமே உணர்ந்து கொள்ள வேண்டும்","Cruel is the arrow straight, the crooked lute is sweet,  Judge by their deeds the many forms of men you meet",அறத்துப்பால்,,கூடா ஒழுக்கம்,
280,28,அறத்துப்பால்,துறவறவியல்,கூடாவொழுக்கம்,மழித்தலும் நீட்டலும் வேண்டா உலகம் பழித்தது ஒழித்து விடின்.,Mazhiththalum Neettalum  Ventaa  Ulakam  Pazhiththadhu  Ozhiththu  Vitin,"உலகத்தாரின் பழிப்புக்கு உள்ளாகும் செயல்களைத் துறக்காமல் ஒரு துறவி, தனது தலையை மொட்டையடித்துக் கொண்டோ, சடாமுடி வளர்த்துக் கொண்டோ கோலத்தை மட்டும் மாற்றிக் கொள்வது ஒரு ஏமாற்று வித்தையே ஆகும்","What's the worth of shaven head or tresses long,  If you shun what all the world condemns as wrong",அறத்துப்பால்,,கூடா ஒழுக்கம்,
281,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,எள்ளாமை வேண்டுவான் என்பான் எனைத்தொன்றும் கள்ளாமை காக்கதன் நெஞ்சு.,Ellaamai Ventuvaan  Enpaan  Enaiththondrum  Kallaamai  Kaakkadhan  Nenju,எந்தப் பொருளையும் களவாடும் நினைவு தன் நெஞ்சை அணுகாமல் பார்த்துக் (காத்துக்) கொள்பவனே இகழ்ச்சிக்கு ஆட்படாமல் வாழ முடியும்,"Who seeks heaven's joys, from impious levity secure,  Let him from every fraud preserve his spirit pure",அறத்துப்பால்,,கள்ளாமை,
282,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,உள்ளத்தால் உள்ளலும் தீதே பிறன்பொருளைக் கள்ளத்தால் கள்வேம் எனல்.,Ullaththaal Ullalum  Theedhe  Piranporulaik  Kallaththaal  Kalvem  Enal,பிறருக்குரிய பொருளைச் சூழ்ச்சியினால் கவர்ந்து கொள்ளலாமா என்று ஒருவன் நினைப்பதேகூடக் குற்றமாகும்,'Tis sin if in the mind man but thought conceive;  'By fraud I will my neighbour of his wealth bereave.',அறத்துப்பால்,,கள்ளாமை,
283,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,களவினால் ஆகிய ஆக்கம் அளவிறந்து ஆவது போலக் கெடும்.,Kalavinaal Aakiya  Aakkam  Alavirandhu  Aavadhu  Polak  Ketum,"கொள்ளயடித்துப் பொருள் குவிப்பது, முதலில் பெரிதாகத் தோன்றினாலும், அந்தச் செயல் ஏற்கனவே இருந்த செல்வத்தையும் அடித்து கொண்டு போய்விடும்","The gain that comes by fraud, although it seems to grow  With limitless increase, to ruin swift shall go",அறத்துப்பால்,,கள்ளாமை,
284,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,களவின்கண் கன்றிய காதல் விளைவின்கண் வீயா விழுமம் தரும்.,Kalavinkan Kandriya  Kaadhal  Vilaivinkan  Veeyaa  Vizhumam  Tharum,"களவு செய்வதில் ஒருவனுக்கு ஏற்படும் தணியாத தாகம், அதனால் உருவாகும் விளைவுகளால் தீராத துன்பத்தை உண்டாக்கும்","The lust inveterate of fraudful gain,  Yields as its fruit undying pain",அறத்துப்பால்,,கள்ளாமை,
285,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,அருள்கருதி அன்புடைய ராதல் பொருள்கருதிப் பொச்சாப்புப் பார்ப்பார்கண் இல்.,Arulkarudhi Anputaiya  Raadhal  Porulkarudhip  Pochchaappup  Paarppaarkan  Il,"மறந்திருக்கும் நேரம் பார்த்துப் பிறர் பொருளைக் களவாட எண்ணுபவரிடத்தில், அருள் கருதி அன்பாக நடக்கும் பண்பு இருக்காது","'Grace' is not in their thoughts, nor know they kind affection's power,  Who neighbour's goods desire, and watch for his unguarded hour",அறத்துப்பால்,,கள்ளாமை,
286,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,அளவின்கண் நின்றொழுகல் ஆற்றார் களவின்கண் கன்றிய காத லவர்.,Alavinkan Nindrozhukal  Aatraar  Kalavinkan  Kandriya  Kaadha  Lavar,"ஓர் எல்லைக்குட்பட்டு வாழ்வைச் செம்மையாக அமைத்துக் கொள்ளாதவர்கள், களவு செய்து பிறர் பொருளைக் கொள்வதில் நாட்டமுடையவராவார்கள்","They cannot walk restrained in wisdom's measured bound,  In whom inveterate lust of fraudful gain is found",அறத்துப்பால்,,கள்ளாமை,
287,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,களவென்னும் காரறி வாண்மை அளவென்னும் ஆற்றல் புரிந்தார்கண்ட இல்.,Kalavennum Kaarari  Vaanmai  Alavennum  Aatral  Purindhaarkanta  Il,"அளவறிந்து வாழ்க்கை நடத்துகிற ஆற்றலுடையவர்களிடம், களவாடுதல் எனும் சூதுமதி கிடையாது","Practice of fraud's dark cunning arts they shun,  Who long for power by 'measured wisdom' won",அறத்துப்பால்,,கள்ளாமை,
288,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,அளவற஧ந்தார் நெஞ்சத் தறம்போல நிற்கும் களவறிந்தார் நெஞ்சில் கரவு.,Alavarindhaar Nenjath  Tharampola  Nirkum  Kalavarindhaar  Nenjil  Karavu,நேர்மையுள்ளவர் நெஞ்சம் அறவழியில் செல்லும்; கொள்ளையடிப்போர் நெஞ்சமோ குறுக்குவழியான வஞ்சக வழியில் செல்லும்,As virtue dwells in heart that 'measured wisdom' gains;  Deceit in hearts of fraudful men established reigns,அறத்துப்பால்,,கள்ளாமை,
289,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,அளவல்ல செய்தாங்கே வீவர் களவல்ல மற்றைய தேற்றா தவர்.,Alavalla Seydhaange  Veevar  Kalavalla  Matraiya  Thetraa  Thavar,"அளவு என்பதைத் தவிர வேறு நல்வழிகளை நாடாதவர்கள், வரம்பு கடந்த செயல்களால் வாழ்விழந்து வீழ்வார்கள்","Who have no lore save that which fraudful arts supply,  Acts of unmeasured vice committing straightway die",அறத்துப்பால்,,கள்ளாமை,
290,29,அறத்துப்பால்,துறவறவியல்,கள்ளாமை ,கள்வார்க்குத் தள்ளும் உயிர்நிலை கள்வார்க்குத் தள்ளாது புத்தே ளுளகு.,Kalvaarkkuth Thallum  Uyirnilai  Kalvaarkkuth  Thallaadhu  Puththe  Lulaku,"களவாடுபவர்க்கு உயிர் வாழ்வதேகூடத் தவறிப்போகும்; களவை நினைத்தும் பார்க்காதவர்க்கோ, புகழுலக வாழ்க்கை தவறவே தவறாது",The fraudful forfeit life and being here below;  Who fraud eschew the bliss of heavenly beings know,அறத்துப்பால்,,கள்ளாமை,
291,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,வாய்மை எனப்படுவது யாதெனின் யாதொன்றும் தீமை இலாத சொலல்.,Vaaimai Enappatuvadhu  Yaadhenin  Yaadhondrum  Theemai  Ilaadha  Solal,பிறருக்கு எள்முனையளவு தீமையும் ஏற்படாத ஒரு சொல்லைச் சொல்வதுதான் வாய்மை எனப்படும்,"You ask, in lips of men what 'truth' may be;  'Tis speech from every taint of evil free",அறத்துப்பால்,,வாய்மை,
292,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,பொய்மையும் வாய்மை யிடத்த புரைதீர்ந்த நன்மை பயக்கும் எனின்.,Poimaiyum Vaaimai  Yitaththa  Puraidheerndha  Nanmai  Payakkum  Enin,குற்றமற்ற நன்மையை விளைவிக்கக் கூடுமானால் பொய்யான சொல்லும்கூட வாய்மை என்று கூறத்தக்க இடத்தைப் பெற்றுவிடும்,"Falsehood may take the place of truthful word,  If blessing, free from fault, it can afford",அறத்துப்பால்,,வாய்மை,
293,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,தன்நெஞ் சறிவது பொய்யற்க பொய்த்தபின் தன்நெஞ்சே தன்னைச் சுடும்.,Thannenj Charivadhu  Poiyarka  Poiththapin  Thannenje  Thannaich  Chutum,"மனச்சாட்சிக்கு எதிராகப் பொய் சொல்லக்கூடாது; அப்படிச் சொன்னால், சொன்னவரின் மனமே அவரைத் தண்டிக்கும்",Speak not a word which false thy own heart knows  Self-kindled fire within the false one's spirit glows,அறத்துப்பால்,,வாய்மை,
294,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,உள்ளத்தாற் பொய்யா தொழுகின் உலகத்தார் உள்ளத்து ளெல்லாம் உளன்.,Ullaththaar Poiyaa  Thozhukin  Ulakaththaar  Ullaththu  Lellaam  Ulan,"மனத்தால்கூடப் பொய்யை நினைக்காமல் வாழ்பவர்கள், மக்கள் மனத்தில் நிலையான இடத்தைப் பெறுவார்கள்","True to his inmost soul who lives,- enshrined  He lives in souls of all mankind",அறத்துப்பால்,,வாய்மை,
295,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,மனத்தொடு வாய்மை மொழியின் தவத்தொடு தானஞ்செய் வாரின் தலை.,Manaththotu Vaaimai  Mozhiyin  Thavaththotu  Thaananjey  Vaarin  Thalai,"உதட்டளவில் இன்றி உளமார வாய்மை பேசுகிறவர்கள் தவமும், தானமும் செய்கின்றவர்களைவிட உயர்ந்தவர்களாவார்கள்",Greater is he who speaks the truth with full consenting mind  Than men whose lives have penitence and charity combined,அறத்துப்பால்,,வாய்மை,
296,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,பொய்யாமை அன்ன புகழில்லை எய்யாமை எல்லா அறமுந் தரும்.,Poiyaamai Anna  Pukazhillai  Eyyaamai  Ellaa  Aramun  Tharum,பொய் இல்லாமல் வாழ்வது போன்ற புகழ் மிக்க வாழ்வு வேறு எதுவுமில்லை; என்றும் நீங்காத அறவழி நலன்களை அளிப்பது அந்த வாழ்வேயாகும்,No praise like that of words from falsehood free;  This every virtue yields spontaneously,அறத்துப்பால்,,வாய்மை,
297,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,பொய்யாமை பொய்யாமை ஆற்றின் அறம்பிற செய்யாமை செய்யாமை நன்று.,Poiyaamai Poiyaamai  Aatrin  Arampira  Seyyaamai  Seyyaamai  Nandru,செய்யக்கூடாததைச் செய்யாததால் விளையும் நன்மையைவிடப் பொய் கூறாத பண்பு பொய்த்துப் போகாமல் கடைப்பிடிக்கும் அறவழி நன்மை தருவதாகும்,"If all your life be utter truth, the truth alone,  'Tis well, though other virtuous acts be left undone",அறத்துப்பால்,,வாய்மை,
298,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,புறள்தூய்மை நீரான் அமையும் அகந்தூய்மை வாய்மையால் காணப் படும்.,Puraldhooimai Neeraan  Amaiyum  Akandhooimai  Vaaimaiyaal  Kaanap  Patum,"நீரில் குளிப்பதால் உடலின் அழுக்கு மட்டுமே நீங்கும்; மனம் அழுக்குப்படாமல் தூய்மையுடன் விளங்கிட, சொல்லிலும் செயலிலும் வாய்மை வேண்டும்",Outward purity the water will bestow;  Inward purity from truth alone will flow,அறத்துப்பால்,,வாய்மை,
299,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,எல்லா விளக்கும் விளக்கல்ல சான்றோர்க்குப் பொய்யா விளக்கே விளக்கு.,Ellaa Vilakkum  Vilakkalla  Saandrorkkup  Poiyaa  Vilakke  Vilakku,புறத்தின் இருளைப் போக்கும் விளக்குகளைவிட அகத்தின் இருளைப் போக்கும் பொய்யாமை எனும் விளக்கே ஒருவனை உயர்ந்தோன் எனக் காட்டும் ஒளிமிக்க விளக்காகும்,Every lamp is not a lamp in wise men's sight;  That's the lamp with truth's pure radiance bright,அறத்துப்பால்,,வாய்மை,
300,30,அறத்துப்பால்,துறவறவியல்,வாய்மை ,யாமெய்யாக் கண்டவற்றுள் இல்லை எனைத்தொன்றும் வாய்மையின் நல்ல பிற.,Yaameyyaak Kantavatrul  Illai  Enaiththondrum  Vaaimaiyin  Nalla  Pira,வாய்மையைப் போல் சிறந்த பண்பு வேறொன்றுமே இல்லை என்பதுதான் ஆராய்ந்து உணரப்பட்ட உண்மையாகும்,"Of all good things we've scanned with studious care,  There's nought that can with truthfulness compare",அறத்துப்பால்,,வாய்மை,
301,31,அறத்துப்பால்,துறவறவியல்,வெகுளாமை ,செல்லிடத்துக் காப்பான் சினங்காப்பான் அல்லிடத்துக் காக்கின்என் காவாக்கா,Sellitaththuk Kaappaan  Sinangaappaan  Allitaththuk  Kaakkinen  Kaavaakkaal  En?,தன் சினம் பலிதமாகுமிடத்தில் சினம் கொள்ளாமல் இருப்பவனே சினங்காப்பவன்; பலிக்காத இடத்தில் சினத்தைக் காத்தால் என்ன? காக்காவிட்டால் என்ன?,"Where thou hast power thy angry will to work, thy wrath restrain;  Where power is none, what matter if thou check or give it rein",அறத்துப்பால்,,வெகுளாமை,
302,31,அறத்துப்பால்,துறவறவியல்,வெகுளாமை ,செல்லா இடத்துச் சினந்தீது செல்லிடத்தும் இல்அதனின் தீய பிற.,Sellaa Itaththuch  Chinandheedhu  Sellitaththum  Iladhanin  Theeya  Pira,"வலியோரிடம் சினம் கொண்டால், அதனால் கேடு விளையும் மெலியோரிடம் சினம் கொண்டாலும் அதைவிடக் கேடு வேறொன்றுமில்லை","Where power is none to wreak thy wrath, wrath importent is ill;  Where thou hast power thy will to work, 'tis greater, evil still",அறத்துப்பால்,,வெகுளாமை,
